5.503594952255083661e-02,1.299151037456048458e-02,2.935488303606271707e-02
2.711668081043916781e-02,2.802057017078713949e-02,5.776229521007823081e-02
0.000000000000000000e+00,2.545274117292661495e-02,2.877887604916767525e-02
0.000000000000000000e+00,1.762539872947918584e-02,5.488840479115465742e-02
1.333514103094043252e-02,2.620873349402817395e-02,1.381929276359915651e-02
6.187743028477234349e-03,5.601858290668539075e-03,6.007396214535446399e-04
1.409646743053262876e-03,2.160370776208045645e-04,2.625778760131750565e-03
5.347628924322511863e-04,6.595631375835491004e-04,9.242177069515637678e-04
1.433204555738096372e-04,1.283341403421115162e-04,9.142296185376212053e-04
1.462773772127991592e-04,2.897425954020489583e-04,3.124374607486619785e-04
3.341706925679764590e-05,4.984799653905914378e-05,2.670637877135839233e-05
2.742669995527853352e-05,2.820999524819389667e-05,1.281229990595015847e-05
2.599216303621597335e-02,5.230806905388598466e-03,3.357459764266248516e-03
1.269328535934660315e-02,2.626715753351272636e-02,3.559125253962970234e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.677089664483861778e-03
0.000000000000000000e+00,1.244948697380019939e-02,7.280371919264156007e-03
1.739553540711919919e-03,1.394786671885207266e-03,3.628886947713640641e-03
2.633991950869460450e-03,0.000000000000000000e+00,1.816478403842090308e-04
2.884445487893668196e-04,1.415399811527908369e-04,4.679123026215875267e-04
1.309071139938923815e-04,2.223511871062466334e-05,1.629753234234792864e-04
2.197206509087325840e-04,9.103167562476869939e-05,2.400517913038852601e-04
8.908551285458339109e-05,5.712340380941658422e-05,1.066852655181595145e-04
2.161357094290342659e-05,3.874094161841967553e-05,4.017192964610868201e-05
7.278526680966316761e-03,1.012968157509039173e-02,1.594805017516442644e-03
4.916969388022623781e-03,7.355816113776393085e-03,1.039952114296192019e-02
0.000000000000000000e+00,1.194812566583703176e-02,1.928955518949235898e-04
0.000000000000000000e+00,0.000000000000000000e+00,3.961896998841897555e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.441279560948047515e-03,3.985546688488069257e-04
0.000000000000000000e+00,0.000000000000000000e+00,1.169179119055917693e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.425940789274087275e-04
3.915086472354170793e-06,2.415752994074773033e-04,8.091177992259971700e-06
3.997340207554077465e-05,4.260416760571148268e-05,4.667905292699357615e-05
2.265274020179285715e-05,1.798660288525557701e-05,6.404936048367490260e-05
1.518900079899325765e-03,9.098424303131433070e-04,4.552860026246461321e-03
9.739363084040153322e-04,5.193164765793563224e-03,2.125260379460222702e-03
2.010718787881391682e-04,9.650298389640852147e-06,5.875727761102621759e-04
8.340166201963106001e-06,4.155072828682813949e-06,2.174094199772894954e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.459417285868112348e-03
0.000000000000000000e+00,0.000000000000000000e+00,5.601764166977998664e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.418101033437250556e-03,1.897725271679023742e-03,8.293341699619935200e-04
2.301309522455465689e-03,3.513863576797690222e-03,5.289097128259161520e-03
4.678059207854912138e-05,0.000000000000000000e+00,2.430226040376392074e-03
4.757561742780308257e-06,4.170083100981553001e-06,9.618492989312235172e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.338789117165580357e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.311330657019203511e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.821193786348993867e-04,6.781725391084319392e-04,2.802794763554430782e-04
8.338051193578282713e-04,8.593036389827051359e-04,1.680134381295949036e-03
4.638376694930891522e-04,5.281741833615551975e-03,1.168125751271188381e-03
1.021671520135869085e-06,4.862120002588821486e-05,3.959083166590374159e-04
4.492359408898645732e-05,1.455670291840646485e-07,3.008385269804002825e-07
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.329353011708664356e-04,1.684483902705284294e-04,1.038362541716717196e-04
3.772383995225937281e-04,1.171206494934142438e-03,1.130618069985946193e-03
5.205770604801670306e-04,6.260368766946760102e-04,5.160286269316463267e-04
3.084291021282528872e-04,9.242664097760763627e-06,3.967713610060500182e-05
1.504192634902001412e-07,9.646907964135768797e-07,2.821852655904204947e-07
0.000000000000000000e+00,7.520963174510007062e-08,6.972966863791748542e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.846908432070868153e-05,5.788465782473893909e-05,9.496765887705992701e-05
9.835331902624033296e-05,7.835583817994261216e-05,1.442787143715993270e-04
5.137253911658121218e-04,1.525357898507640874e-04,2.379766971885436452e-04
2.986135754321717832e-04,7.828977737787486308e-05,1.120008768781772184e-05
6.841204468728986561e-06,1.470370936507462377e-04,9.149091895173395415e-09
7.397668696239351469e-08,0.000000000000000000e+00,7.813949827083143128e-07
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.993112659560067380e-05,9.453720590602937525e-05,4.886788661065344320e-05
5.102311747478150555e-05,7.274189754365707294e-05,4.336069145042728139e-05
7.602285272416219432e-05,3.827128958112862114e-05,4.185785186975328855e-05
2.345320685176707548e-04,2.551229866103263020e-04,9.367690816049464354e-05
6.360309989458055971e-07,3.364526787899501567e-06,7.459996532188400053e-05
0.000000000000000000e+00,5.258602213111214809e-07,3.048868276440067236e-07
0.000000000000000000e+00,0.000000000000000000e+00,8.984886629826092084e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.086359065082765306e-04,6.445982221365570842e-05,4.170387515395992440e-05
5.130647206124506034e-05,7.325980045388065271e-05,4.344745320045279160e-05
9.287915889790057764e-05,4.349634551966607222e-05,8.640287120090119186e-05
4.159294491258343099e-05,2.743006761120524932e-05,4.198626005779574689e-05
0.000000000000000000e+00,4.566977211925470512e-07,4.185038844112425792e-05
3.559158260666811470e-05,1.726251850951693025e-05,1.525757972996747498e-05
0.000000000000000000e+00,1.041267517201620628e-08,1.484131852656330292e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.242709639036856579e-05,4.440544983220390837e-05,1.049788083245857160e-04
4.399695088918567296e-05,2.449783997915292732e-05,3.685345801736443348e-05
2.138688453229549376e-05,5.388201975343149562e-06,2.535460982965379368e-05
1.912824237918116910e-05,2.419694100461748578e-05,1.077779517740288036e-05
5.920760052522308106e-06,1.107233201670704715e-05,2.279694275499335120e-05
3.003476652804642472e-06,4.952703671782452939e-06,2.529057632789101931e-06
2.312946801990887793e-07,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.420659263281651462e-07,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.333161564442064906e-05,6.494549077940670696e-05,6.067895472155699699e-05
4.449191875430232393e-05,1.530882533621553545e-05,3.940745253335294394e-05
1.776718206096569681e-05,2.120593499339680434e-05,2.319205352560343148e-05
1.645698860365885229e-05,1.119361129684075238e-05,1.715718045209681974e-05
3.295726504426140220e-06,1.092456264642884834e-05,3.905367906512661779e-06
2.362808638180914223e-06,1.653369231340727689e-06,1.924151273293325703e-06
9.514129655411522270e-07,1.069612091184112357e-11,3.955946712556359762e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.213136793696673391e-02,1.777133846945013656e-03,2.944743606714718496e-03
1.282726212917991435e-04,7.798463729665231717e-05,7.287477218322719816e-05
4.135687455557111435e-04,2.118567531643772862e-04,2.041405838082548932e-04
6.824025554944286977e-04,9.797279302574883435e-04,4.262606208513560857e-04
2.385203548005658449e-03,2.980038337799982388e-03,2.955938722562888830e-03
2.434696404001139916e-03,6.948581105720491938e-03,6.460520929967753824e-03
1.551408614041251133e-02,1.443983789477985835e-02,1.509959326139061891e-02
2.567759454896363994e-02,1.997040761863697056e-02,1.579573150359297670e-02
8.599097039434513978e-02,4.016837360584067651e-02,6.942388737892712935e-02
1.599287457429679760e-01,1.580832703197623812e-01,7.598262787494595993e-02
1.970840540557386444e-01,2.247961049104980069e-01,1.232248984110438789e-01
3.958696995093103910e-01,1.204429303577488619e-01,-3.355234455601499803e+02
1.139715339024845349e-02,8.750881449406510554e-03,1.900624128564634349e-02
2.378299167046058361e-04,2.011820719111612698e-04,1.120902069281689282e-04
3.048548328850589004e-04,4.438617791913619160e-04,1.955321499013505529e-04
1.285322876663194929e-03,1.507593694871999998e-03,9.209435383059308856e-04
1.779630453413209683e-03,1.398170252475647822e-03,1.698379337904632087e-03
2.298474452532174063e-03,5.806092509763529676e-03,4.227267798196870409e-03
1.400256378890083787e-02,6.739848666617196879e-03,1.472695833729772107e-02
2.659175150460415735e-02,2.031154859350366854e-02,3.191887641111675056e-02
4.730884326525788830e-02,3.275252397119785691e-02,5.505381180044209566e-02
9.463678845461845346e-02,1.722022600154772265e-01,7.887198287284541420e-02
3.408482256379647413e-01,4.868925698046031592e-01,3.954679074112196213e-01
5.085593104494531280e-01,9.314731843700426728e-01,5.174553254892714227e-01
5.892768765468491161e-04,1.530915982366723329e-04,2.106565182627790299e-04
1.707650236421671855e-04,1.150528310669143514e-04,9.053550648661158910e-05
4.468512438767892683e-04,5.596049268730755822e-04,2.559232724009608603e-04
9.697991964289836772e-04,1.193712393057714833e-03,8.614176117502073040e-04
1.631083735968786533e-03,3.593792866140889646e-03,2.258665655184064099e-03
8.363576231581550113e-03,2.713310525722409210e-03,2.323388270380172260e-03
9.978659192394868233e-03,5.082034827204497639e-03,1.668071316040535546e-02
2.782710567810466051e-02,2.272068291496159159e-02,1.573913170066275347e-02
3.991670768046758078e-02,5.270555532613768746e-02,7.048806230260239170e-02
8.293690770241624044e-02,1.745936814024997563e-01,1.010614299704357261e-01
3.223774201745452372e-01,1.614373863617384330e-01,2.666551556366535958e-01
-6.062970774135572061e-01,4.266659295821491060e-01,4.289063888679603975e-01
1.301139911056685698e-04,5.458171009237013441e-04,2.400605801064770715e-04
3.570788728664681631e-04,3.413142347368557723e-04,1.594514719656187833e-04
4.082397934204261129e-04,8.452488296321319233e-04,4.797810231363620545e-04
1.720827197073871188e-03,1.749531120042575839e-03,6.940669757892442386e-04
1.896104005974309607e-03,1.689690123141909415e-03,1.845800114314638356e-03
5.308661498420588765e-03,4.662731729369938398e-03,6.001267522123298823e-03
1.432695091503347236e-02,1.246876368163096424e-02,6.184850008439797889e-03
3.719511661385097034e-02,3.001291568727746870e-02,1.471464509337114951e-02
5.789029795473211309e-02,4.660035214834827577e-02,3.191580118766467605e-02
1.539178296810277402e-01,9.696409000252058374e-02,9.192042182482944301e-02
1.155050010000938654e-01,1.529344926589729092e-01,3.563944190422144165e-01
-8.018293963850539052e-01,-1.313017042304636534e-02,3.131864774988983302e-01
2.762988874686060528e-04,1.785913053983926625e-04,1.022232403314540490e-03
3.571979854390233125e-04,4.165301918048087146e-04,1.706161226522177085e-04
5.579343527425605857e-04,8.532479554149763118e-04,3.837621228198488579e-04
1.960749035886934395e-03,1.553089255536200392e-03,5.540618593779031561e-04
2.081679053659481280e-03,1.918522360117295121e-03,2.322544386621583010e-03
4.616433816099031751e-03,8.988804309143101287e-03,5.624105687911116862e-03
4.880142853619510654e-03,1.236391031506958033e-02,7.087625984776095914e-03
1.071432956152074817e-02,2.005564623019903681e-02,1.567256838344468356e-02
3.082919113380984399e-02,3.274941403406690654e-02,2.374527303613792328e-02
9.249806799979062855e-02,6.391436257240815100e-02,7.264674959234812546e-02
6.957078642960883019e-02,8.543841469805726896e-02,4.127349862880703296e-02
-1.185744835383868712e-02,-1.794201151018169349e-01,-1.081116123605934953e-01
2.465252559621813433e-04,2.187508349958643670e-04,4.923840230606015044e-04
1.636683667537735154e-04,1.935999055535455888e-04,3.698406959448565629e-04
4.193719210060992738e-04,3.308243939249585867e-04,5.159750556907236312e-04
1.630401299652481286e-03,1.091021382690396477e-03,8.203380550434755201e-04
1.537337395995724875e-03,2.180152616604076263e-03,2.292464108175721552e-03
2.844234699551166298e-03,4.651106388498665867e-03,2.730033064986293022e-03
7.217624042453256797e-03,9.326303327417878597e-03,8.567118358672935405e-03
1.233516525005668926e-02,1.257526476118065589e-02,2.258294919297080747e-02
2.535770891728879664e-02,1.500612676818815702e-02,2.610767478446531648e-02
